Domain,Area,Element,Item,Year,Source,Value
"Emissions from Livestock","Saint Kitts and Nevis","Stocks","Goats","2021","FAO TIER 1","5513"
"Emissions from Livestock","Saint Kitts and Nevis","Stocks","Sheep","2021","FAO TIER 1","7676"
"Emissions from Livestock","Saint Kitts and Nevis","Stocks","Swine, breeding","2021","FAO TIER 1","429"
"Emissions from Livestock","Saint Kitts and Nevis","Stocks","Swine, market","2021","FAO TIER 1","3857"
"Emissions from Livestock","Saint Lucia","Stocks","Asses","2021","FAO TIER 1","607"
"Emissions from Livestock","Saint Lucia","Stocks","Cattle, dairy","2021","FAO TIER 1","742"
"Emissions from Livestock","Saint Lucia","Stocks","Cattle, non-dairy","2021","FAO TIER 1","9950"
"Emissions from Livestock","Saint Lucia","Stocks","Chickens, broilers","2021","FAO TIER 1","378245"
"Emissions from Livestock","Saint Lucia","Stocks","Chickens, layers","2021","FAO TIER 1","89709"
"Emissions from Livestock","Saint Lucia","Stocks","Goats","2021","FAO TIER 1","13255"
"Emissions from Livestock","Saint Lucia","Stocks","Horses","2021","FAO TIER 1","1104"
"Emissions from Livestock","Saint Lucia","Stocks","Mules and hinnies","2021","FAO TIER 1","1104"
"Emissions from Livestock","Saint Lucia","Stocks","Sheep","2021","FAO TIER 1","9212"
"Emissions from Livestock","Saint Lucia","Stocks","Swine, breeding","2021","FAO TIER 1","928"
"Emissions from Livestock","Saint Lucia","Stocks","Swine, market","2021","FAO TIER 1","8354"
"Emissions from Livestock","Saint Vincent and the Grenadines","Stocks","Asses","2021","FAO TIER 1","1321"
"Emissions from Livestock","Saint Vincent and the Grenadines","Stocks","Cattle, dairy","2021","FAO TIER 1","670"
"Emissions from Livestock","Saint Vincent and the Grenadines","Stocks","Cattle, non-dairy","2021","FAO TIER 1","2455"
"Emissions from Livestock","Saint Vincent and the Grenadines","Stocks","Chickens, broilers","2021","FAO TIER 1","204352"
"Emissions from Livestock","Saint Vincent and the Grenadines","Stocks","Chickens, layers","2021","FAO TIER 1","47444"
"Emissions from Livestock","Saint Vincent and the Grenadines","Stocks","Goats","2021","FAO TIER 1","10190"
"Emissions from Livestock","Saint Vincent and the Grenadines","Stocks","Sheep","2021","FAO TIER 1","7664"
"Emissions from Livestock","Saint Vincent and the Grenadines","Stocks","Swine, breeding","2021","FAO TIER 1","616"
"Emissions from Livestock","Saint Vincent and the Grenadines","Stocks","Swine, market","2021","FAO TIER 1","5542"
"Emissions from Livestock","Samoa","Stocks","Asses","2021","FAO TIER 1","7000"
"Emissions from Livestock","Samoa","Stocks","Cattle, dairy","2021","FAO TIER 1","1722"
"Emissions from Livestock","Samoa","Stocks","Cattle, non-dairy","2021","FAO TIER 1","42752"
"Emissions from Livestock","Samoa","Stocks","Chickens, broilers","2021","FAO TIER 1","395189"
"Emissions from Livestock","Samoa","Stocks","Chickens, layers","2021","FAO TIER 1","62918"
"Emissions from Livestock","Samoa","Stocks","Horses","2021","FAO TIER 1","1957"
"Emissions from Livestock","Samoa","Stocks","Swine, breeding","2021","FAO TIER 1","12951"
"Emissions from Livestock","Samoa","Stocks","Swine, market","2021","FAO TIER 1","116556"
"Emissions from Livestock","Sao Tome and Principe","Stocks","Asses","2021","FAO TIER 1","48"
"Emissions from Livestock","Sao Tome and Principe","Stocks","Cattle, dairy","2021","FAO TIER 1","413"
"Emissions from Livestock","Sao Tome and Principe","Stocks","Cattle, non-dairy","2021","FAO TIER 1","980"
"Emissions from Livestock","Sao Tome and Principe","Stocks","Chickens, broilers","2021","FAO TIER 1","239889"
"Emissions from Livestock","Sao Tome and Principe","Stocks","Chickens, layers","2021","FAO TIER 1","64704"
"Emissions from Livestock","Sao Tome and Principe","Stocks","Ducks","2021","FAO TIER 1","34072"
"Emissions from Livestock","Sao Tome and Principe","Stocks","Goats","2021","FAO TIER 1","5966"
"Emissions from Livestock","Sao Tome and Principe","Stocks","Horses","2021","FAO TIER 1","309"
"Emissions from Livestock","Sao Tome and Principe","Stocks","Mules and hinnies","2021","FAO TIER 1","32"
"Emissions from Livestock","Sao Tome and Principe","Stocks","Sheep","2021","FAO TIER 1","3298"
"Emissions from Livestock","Sao Tome and Principe","Stocks","Swine, breeding","2021","FAO TIER 1","4446"
"Emissions from Livestock","Sao Tome and Principe","Stocks","Swine, market","2021","FAO TIER 1","40015"
"Emissions from Livestock","Sao Tome and Principe","Stocks","Turkeys","2021","FAO TIER 1","3388"
"Emissions from Livestock","Saudi Arabia","Stocks","Asses","2021","FAO TIER 1","98459"
"Emissions from Livestock","Saudi Arabia","Stocks","Camels","2021","FAO TIER 1","498618"
"Emissions from Livestock","Saudi Arabia","Stocks","Cattle, dairy","2021","FAO TIER 1","205932"
"Emissions from Livestock","Saudi Arabia","Stocks","Cattle, non-dairy","2021","FAO TIER 1","494068"
"Emissions from Livestock","Saudi Arabia","Stocks","Chickens, broilers","2021","FAO TIER 1","176064947"
"Emissions from Livestock","Saudi Arabia","Stocks","Chickens, layers","2021","FAO TIER 1","32333333"
"Emissions from Livestock","Saudi Arabia","Stocks","Goats","2021","FAO TIER 1","6095789"
"Emissions from Livestock","Saudi Arabia","Stocks","Horses","2021","FAO TIER 1","2604"
"Emissions from Livestock","Saudi Arabia","Stocks","Sheep","2021","FAO TIER 1","9367317"
"Emissions from Livestock","Senegal","Stocks","Asses","2021","FAO TIER 1","456142"
"Emissions from Livestock","Senegal","Stocks","Camels","2021","FAO TIER 1","5084"
"Emissions from Livestock","Senegal","Stocks","Cattle, dairy","2021","FAO TIER 1","821111"
"Emissions from Livestock","Senegal","Stocks","Cattle, non-dairy","2021","FAO TIER 1","2856918"
"Emissions from Livestock","Senegal","Stocks","Chickens, broilers","2021","FAO TIER 1","82440388"
"Emissions from Livestock","Senegal","Stocks","Chickens, layers","2021","FAO TIER 1","10364551"
"Emissions from Livestock","Senegal","Stocks","Goats","2021","FAO TIER 1","6385674"
"Emissions from Livestock","Senegal","Stocks","Horses","2021","FAO TIER 1","582927"
"Emissions from Livestock","Senegal","Stocks","Sheep","2021","FAO TIER 1","7725647"
"Emissions from Livestock","Senegal","Stocks","Swine, breeding","2021","FAO TIER 1","46983"
"Emissions from Livestock","Senegal","Stocks","Swine, market","2021","FAO TIER 1","422845"
"Emissions from Livestock","Serbia","Stocks","Cattle, dairy","2021","FAO TIER 1","406390"
"Emissions from Livestock","Serbia","Stocks","Cattle, non-dairy","2021","FAO TIER 1","453124"
"Emissions from Livestock","Serbia","Stocks","Chickens, broilers","2021","FAO TIER 1","6572000"
"Emissions from Livestock","Serbia","Stocks","Chickens, layers","2021","FAO TIER 1","8550000"
"Emissions from Livestock","Serbia","Stocks","Ducks","2021","FAO TIER 1","103000"
"Emissions from Livestock","Serbia","Stocks","Goats","2021","FAO TIER 1","195037"
"Emissions from Livestock","Serbia","Stocks","Horses","2021","FAO TIER 1","12725"
"Emissions from Livestock","Serbia","Stocks","Sheep","2021","FAO TIER 1","1695408"
"Emissions from Livestock","Serbia","Stocks","Swine, breeding","2021","FAO TIER 1","286812"
"Emissions from Livestock","Serbia","Stocks","Swine, market","2021","FAO TIER 1","2581309"
"Emissions from Livestock","Serbia","Stocks","Turkeys","2021","FAO TIER 1","72000"
"Emissions from Livestock","Seychelles","Stocks","Cattle, dairy","2021","FAO TIER 1","162"
"Emissions from Livestock","Seychelles","Stocks","Cattle, non-dairy","2021","FAO TIER 1","117"
"Emissions from Livestock","Seychelles","Stocks","Chickens, broilers","2021","FAO TIER 1","25539"
"Emissions from Livestock","Seychelles","Stocks","Chickens, layers","2021","FAO TIER 1","104461"
"Emissions from Livestock","Seychelles","Stocks","Ducks","2021","FAO TIER 1","5000"
"Emissions from Livestock","Seychelles","Stocks","Goats","2021","FAO TIER 1","5769"
"Emissions from Livestock","Seychelles","Stocks","Swine, breeding","2021","FAO TIER 1","483"
"Emissions from Livestock","Seychelles","Stocks","Swine, market","2021","FAO TIER 1","4344"
"Emissions from Livestock","Sierra Leone","Stocks","Cattle, dairy","2021","FAO TIER 1","126394"
"Emissions from Livestock","Sierra Leone","Stocks","Cattle, non-dairy","2021","FAO TIER 1","606635"
"Emissions from Livestock","Sierra Leone","Stocks","Chickens, broilers","2021","FAO TIER 1","20244780"
"Emissions from Livestock","Sierra Leone","Stocks","Chickens, layers","2021","FAO TIER 1","5002659"
"Emissions from Livestock","Sierra Leone","Stocks","Ducks","2021","FAO TIER 1","2026000"
"Emissions from Livestock","Sierra Leone","Stocks","Goats","2021","FAO TIER 1","751245"
"Emissions from Livestock","Sierra Leone","Stocks","Horses","2021","FAO TIER 1","445118"
"Emissions from Livestock","Sierra Leone","Stocks","Sheep","2021","FAO TIER 1","998354"
"Emissions from Livestock","Sierra Leone","Stocks","Swine, breeding","2021","FAO TIER 1","23979"
"Emissions from Livestock","Sierra Leone","Stocks","Swine, market","2021","FAO TIER 1","215811"
"Emissions from Livestock","Singapore","Stocks","Cattle, dairy","2021","FAO TIER 1","16"
"Emissions from Livestock","Singapore","Stocks","Cattle, non-dairy","2021","FAO TIER 1","158"
"Emissions from Livestock","Singapore","Stocks","Chickens, broilers","2021","FAO TIER 1","1020802"
"Emissions from Livestock","Singapore","Stocks","Chickens, layers","2021","FAO TIER 1","2874020"
"Emissions from Livestock","Singapore","Stocks","Goats","2021","FAO TIER 1","741"
"Emissions from Livestock","Singapore","Stocks","Swine, breeding","2021","FAO TIER 1","0"
"Emissions from Livestock","Singapore","Stocks","Swine, market","2021","FAO TIER 1","0"
"Emissions from Livestock","Slovakia","Stocks","Buffalo","2021","FAO TIER 1","0"
"Emissions from Livestock","Slovakia","Stocks","Cattle, dairy","2021","FAO TIER 1","120070"
"Emissions from Livestock","Slovakia","Stocks","Cattle, non-dairy","2021","FAO TIER 1","314020"
"Emissions from Livestock","Slovakia","Stocks","Chickens, broilers","2021","FAO TIER 1","6891230"
"Emissions from Livestock","Slovakia","Stocks","Chickens, layers","2021","FAO TIER 1","3245000"
"Emissions from Livestock","Slovakia","Stocks","Ducks","2021","FAO TIER 1","15890"
"Emissions from Livestock","Slovakia","Stocks","Goats","2021","FAO TIER 1","32000"
"Emissions from Livestock","Slovakia","Stocks","Horses","2021","FAO TIER 1","6044"
"Emissions from Livestock","Slovakia","Stocks","Sheep","2021","FAO TIER 1","290918"
"Emissions from Livestock","Slovakia","Stocks","Swine, breeding","2021","FAO TIER 1","45308"
"Emissions from Livestock","Slovakia","Stocks","Swine, market","2021","FAO TIER 1","407772"
"Emissions from Livestock","Slovakia","Stocks","Turkeys","2021","FAO TIER 1","145583"
"Emissions from Livestock","Slovenia","Stocks","Buffalo","2021","FAO TIER 1","0"
"Emissions from Livestock","Slovenia","Stocks","Cattle, dairy","2021","FAO TIER 1","100920"
"Emissions from Livestock","Slovenia","Stocks","Cattle, non-dairy","2021","FAO TIER 1","381700"
"Emissions from Livestock","Slovenia","Stocks","Chickens, broilers","2021","FAO TIER 1","2957860"
"Emissions from Livestock","Slovenia","Stocks","Chickens, layers","2021","FAO TIER 1","1713420"
"Emissions from Livestock","Slovenia","Stocks","Ducks","2021","FAO TIER 1","16040"
"Emissions from Livestock","Slovenia","Stocks","Goats","2021","FAO TIER 1","25684"
"Emissions from Livestock","Slovenia","Stocks","Horses","2021","FAO TIER 1","19159"
"Emissions from Livestock","Slovenia","Stocks","Sheep","2021","FAO TIER 1","119267"
"Emissions from Livestock","Slovenia","Stocks","Swine, breeding","2021","FAO TIER 1","21571"
"Emissions from Livestock","Slovenia","Stocks","Swine, market","2021","FAO TIER 1","194139"
"Emissions from Livestock","Slovenia","Stocks","Turkeys","2021","FAO TIER 1","104040"
"Emissions from Livestock","Solomon Islands","Stocks","Cattle, dairy","2021","FAO TIER 1","2268"
"Emissions from Livestock","Solomon Islands","Stocks","Cattle, non-dairy","2021","FAO TIER 1","13017"
"Emissions from Livestock","Solomon Islands","Stocks","Chickens, broilers","2021","FAO TIER 1","113375"
"Emissions from Livestock","Solomon Islands","Stocks","Chickens, layers","2021","FAO TIER 1","132761"
"Emissions from Livestock","Solomon Islands","Stocks","Horses","2021","FAO TIER 1","152"
"Emissions from Livestock","Solomon Islands","Stocks","Swine, breeding","2021","FAO TIER 1","5550"
"Emissions from Livestock","Solomon Islands","Stocks","Swine, market","2021","FAO TIER 1","49949"
"Emissions from Livestock","Somalia","Stocks","Asses","2021","FAO TIER 1","22706"
"Emissions from Livestock","Somalia","Stocks","Camels","2021","FAO TIER 1","7425979"
"Emissions from Livestock","Somalia","Stocks","Cattle, dairy","2021","FAO TIER 1","1108510"
"Emissions from Livestock","Somalia","Stocks","Cattle, non-dairy","2021","FAO TIER 1","3327433"
"Emissions from Livestock","Somalia","Stocks","Chickens, broilers","2021","FAO TIER 1","2947262"
"Emissions from Livestock","Somalia","Stocks","Chickens, layers","2021","FAO TIER 1","817257"
"Emissions from Livestock","Somalia","Stocks","Goats","2021","FAO TIER 1","11629115"
"Emissions from Livestock","Somalia","Stocks","Horses","2021","FAO TIER 1","893"
"Emissions from Livestock","Somalia","Stocks","Mules and hinnies","2021","FAO TIER 1","22356"
"Emissions from Livestock","Somalia","Stocks","Sheep","2021","FAO TIER 1","11409821"
"Emissions from Livestock","Somalia","Stocks","Swine, breeding","2021","FAO TIER 1","356"
"Emissions from Livestock","Somalia","Stocks","Swine, market","2021","FAO TIER 1","3207"
"Emissions from Livestock","South Africa","Stocks","Asses","2021","FAO TIER 1","148821"
"Emissions from Livestock","South Africa","Stocks","Cattle, dairy","2021","FAO TIER 1","1001481"
"Emissions from Livestock","South Africa","Stocks","Cattle, non-dairy","2021","FAO TIER 1","11230634"
"Emissions from Livestock","South Africa","Stocks","Chickens, broilers","2021","FAO TIER 1","133006220"
"Emissions from Livestock","South Africa","Stocks","Chickens, layers","2021","FAO TIER 1","37714951"
"Emissions from Livestock","South Africa","Stocks","Ducks","2021","FAO TIER 1","419457"
"Emissions from Livestock","South Africa","Stocks","Goats","2021","FAO TIER 1","5150163"
"Emissions from Livestock","South Africa","Stocks","Horses","2021","FAO TIER 1","328220"
"Emissions from Livestock","South Africa","Stocks","Mules and hinnies","2021","FAO TIER 1","15899"
"Emissions from Livestock","South Africa","Stocks","Sheep","2021","FAO TIER 1","21464621"
"Emissions from Livestock","South Africa","Stocks","Swine, breeding","2021","FAO TIER 1","134431"
"Emissions from Livestock","South Africa","Stocks","Swine, market","2021","FAO TIER 1","1209876"
"Emissions from Livestock","South Africa","Stocks","Turkeys","2021","FAO TIER 1","540994"
"Emissions from Livestock","South Sudan","Stocks","Asses","2021","FAO TIER 1","361226"
"Emissions from Livestock","South Sudan","Stocks","Cattle, dairy","2021","FAO TIER 1","8346676"
"Emissions from Livestock","South Sudan","Stocks","Cattle, non-dairy","2021","FAO TIER 1","5266109"
"Emissions from Livestock","South Sudan","Stocks","Chickens, broilers","2021","FAO TIER 1","15000000"
"Emissions from Livestock","South Sudan","Stocks","Chickens, layers","2021","FAO TIER 1","0"
"Emissions from Livestock","South Sudan","Stocks","Goats","2021","FAO TIER 1","14412722"
"Emissions from Livestock","South Sudan","Stocks","Sheep","2021","FAO TIER 1","13992944"
"Emissions from Livestock","Spain","Stocks","Buffalo","2021","FAO TIER 1","980"
"Emissions from Livestock","Spain","Stocks","Cattle, dairy","2021","FAO TIER 1","808860"
"Emissions from Livestock","Spain","Stocks","Cattle, non-dairy","2021","FAO TIER 1","5767440"
"Emissions from Livestock","Spain","Stocks","Chickens, broilers","2021","FAO TIER 1","88319994"
"Emissions from Livestock","Spain","Stocks","Chickens, layers","2021","FAO TIER 1","49539762"
"Emissions from Livestock","Spain","Stocks","Goats","2021","FAO TIER 1","2589760"
"Emissions from Livestock","Spain","Stocks","Horses","2021","FAO TIER 1","271137"
"Emissions from Livestock","Spain","Stocks","Sheep","2021","FAO TIER 1","15081350"
"Emissions from Livestock","Spain","Stocks","Swine, breeding","2021","FAO TIER 1","3445409"
"Emissions from Livestock","Spain","Stocks","Swine, market","2021","FAO TIER 1","31008681"
"Emissions from Livestock","Sri Lanka","Stocks","Buffalo","2021","FAO TIER 1","333210"
"Emissions from Livestock","Sri Lanka","Stocks","Cattle, dairy","2021","FAO TIER 1","351410"
"Emissions from Livestock","Sri Lanka","Stocks","Cattle, non-dairy","2021","FAO TIER 1","779670"
"Emissions from Livestock","Sri Lanka","Stocks","Chickens, broilers","2021","FAO TIER 1","17270760"
"Emissions from Livestock","Sri Lanka","Stocks","Chickens, layers","2021","FAO TIER 1","7039930"
"Emissions from Livestock","Sri Lanka","Stocks","Ducks","2021","FAO TIER 1","19835"
"Emissions from Livestock","Sri Lanka","Stocks","Goats","2021","FAO TIER 1","361740"
"Emissions from Livestock","Sri Lanka","Stocks","Horses","2021","FAO TIER 1","1228"
"Emissions from Livestock","Sri Lanka","Stocks","Sheep","2021","FAO TIER 1","12010"
"Emissions from Livestock","Sri Lanka","Stocks","Swine, breeding","2021","FAO TIER 1","9901"
"Emissions from Livestock","Sri Lanka","Stocks","Swine, market","2021","FAO TIER 1","89109"
"Emissions from Livestock","Sudan","Stocks","Asses","2021","FAO TIER 1","7643146"
"Emissions from Livestock","Sudan","Stocks","Camels","2021","FAO TIER 1","4940961"
"Emissions from Livestock","Sudan","Stocks","Cattle, dairy","2021","FAO TIER 1","8260732"
"Emissions from Livestock","Sudan","Stocks","Cattle, non-dairy","2021","FAO TIER 1","23767136"
"Emissions from Livestock","Sudan","Stocks","Chickens, broilers","2021","FAO TIER 1","41593747"
"Emissions from Livestock","Sudan","Stocks","Chickens, layers","2021","FAO TIER 1","9883159"
"Emissions from Livestock","Sudan","Stocks","Goats","2021","FAO TIER 1","32420404"
"Emissions from Livestock","Sudan","Stocks","Horses","2021","FAO TIER 1","794045"
"Emissions from Livestock","Sudan","Stocks","Mules and hinnies","2021","FAO TIER 1","641"
"Emissions from Livestock","Sudan","Stocks","Sheep","2021","FAO TIER 1","41010257"
"Emissions from Livestock","Suriname","Stocks","Asses","2021","FAO TIER 1","5"
"Emissions from Livestock","Suriname","Stocks","Buffalo","2021","FAO TIER 1","1151"
"Emissions from Livestock","Suriname","Stocks","Cattle, dairy","2021","FAO TIER 1","1157"
"Emissions from Livestock","Suriname","Stocks","Cattle, non-dairy","2021","FAO TIER 1","34445"
"Emissions from Livestock","Suriname","Stocks","Chickens, broilers","2021","FAO TIER 1","4968463"
"Emissions from Livestock","Suriname","Stocks","Chickens, layers","2021","FAO TIER 1","1308537"
"Emissions from Livestock","Suriname","Stocks","Ducks","2021","FAO TIER 1","500000"
"Emissions from Livestock","Suriname","Stocks","Goats","2021","FAO TIER 1","4235"
"Emissions from Livestock","Suriname","Stocks","Horses","2021","FAO TIER 1","332"
"Emissions from Livestock","Suriname","Stocks","Sheep","2021","FAO TIER 1","6268"
"Emissions from Livestock","Suriname","Stocks","Swine, breeding","2021","FAO TIER 1","3498"
"Emissions from Livestock","Suriname","Stocks","Swine, market","2021","FAO TIER 1","31484"
"Emissions from Livestock","Sweden","Stocks","Buffalo","2021","FAO TIER 1","0"
"Emissions from Livestock","Sweden","Stocks","Cattle, dairy","2021","FAO TIER 1","299600"
"Emissions from Livestock","Sweden","Stocks","Cattle, non-dairy","2021","FAO TIER 1","1090290"
"Emissions from Livestock","Sweden","Stocks","Chickens, broilers","2021","FAO TIER 1","3019921"
"Emissions from Livestock","Sweden","Stocks","Chickens, layers","2021","FAO TIER 1","7295339"
"Emissions from Livestock","Sweden","Stocks","Goats","2021","FAO TIER 1","5800"
"Emissions from Livestock","Sweden","Stocks","Horses","2021","FAO TIER 1","105257"
"Emissions from Livestock","Sweden","Stocks","Sheep","2021","FAO TIER 1","348770"
"Emissions from Livestock","Sweden","Stocks","Swine, breeding","2021","FAO TIER 1","137250"
"Emissions from Livestock","Sweden","Stocks","Swine, market","2021","FAO TIER 1","1235250"
"Emissions from Livestock","Sweden","Stocks","Turkeys","2021","FAO TIER 1","73157"
"Emissions from Livestock","Switzerland","Stocks","Asses","2021","FAO TIER 1","32985"
"Emissions from Livestock","Switzerland","Stocks","Cattle, dairy","2021","FAO TIER 1","538746"
"Emissions from Livestock","Switzerland","Stocks","Cattle, non-dairy","2021","FAO TIER 1","975126"
"Emissions from Livestock","Switzerland","Stocks","Chickens, broilers","2021","FAO TIER 1","8701000"
"Emissions from Livestock","Switzerland","Stocks","Chickens, layers","2021","FAO TIER 1","3867000"
"Emissions from Livestock","Switzerland","Stocks","Ducks","2021","FAO TIER 1","5000"
"Emissions from Livestock","Switzerland","Stocks","Goats","2021","FAO TIER 1","82184"
"Emissions from Livestock","Switzerland","Stocks","Horses","2021","FAO TIER 1","47084"
"Emissions from Livestock","Switzerland","Stocks","Mules and hinnies","2021","FAO TIER 1","793"
"Emissions from Livestock","Switzerland","Stocks","Sheep","2021","FAO TIER 1","349100"
"Emissions from Livestock","Switzerland","Stocks","Swine, breeding","2021","FAO TIER 1","136817"
"Emissions from Livestock","Switzerland","Stocks","Swine, market","2021","FAO TIER 1","1231355"
"Emissions from Livestock","Switzerland","Stocks","Turkeys","2021","FAO TIER 1","83000"
"Emissions from Livestock","Syrian Arab Republic","Stocks","Asses","2021","FAO TIER 1","56812"
"Emissions from Livestock","Syrian Arab Republic","Stocks","Buffalo","2021","FAO TIER 1","6432"
"Emissions from Livestock","Syrian Arab Republic","Stocks","Camels","2021","FAO TIER 1","35893"
"Emissions from Livestock","Syrian Arab Republic","Stocks","Cattle, dairy","2021","FAO TIER 1","501800"
"Emissions from Livestock","Syrian Arab Republic","Stocks","Cattle, non-dairy","2021","FAO TIER 1","370506"
"Emissions from Livestock","Syrian Arab Republic","Stocks","Chickens, broilers","2021","FAO TIER 1","5691404"
"Emissions from Livestock","Syrian Arab Republic","Stocks","Chickens, layers","2021","FAO TIER 1","10994313"
"Emissions from Livestock","Syrian Arab Republic","Stocks","Ducks","2021","FAO TIER 1","44000"
"Emissions from Livestock","Syrian Arab Republic","Stocks","Goats","2021","FAO TIER 1","1906542"
"Emissions from Livestock","Syrian Arab Republic","Stocks","Horses","2021","FAO TIER 1","9460"
"Emissions from Livestock","Syrian Arab Republic","Stocks","Mules and hinnies","2021","FAO TIER 1","2089"
"Emissions from Livestock","Syrian Arab Republic","Stocks","Sheep","2021","FAO TIER 1","16783185"
"Emissions from Livestock","Syrian Arab Republic","Stocks","Swine, breeding","2021","FAO TIER 1","3"
"Emissions from Livestock","Syrian Arab Republic","Stocks","Swine, market","2021","FAO TIER 1","23"
"Emissions from Livestock","Syrian Arab Republic","Stocks","Turkeys","2021","FAO TIER 1","139000"
"Emissions from Livestock","Tajikistan","Stocks","Asses","2021","FAO TIER 1","118793"
"Emissions from Livestock","Tajikistan","Stocks","Buffalo","2021","FAO TIER 1","15575"
"Emissions from Livestock","Tajikistan","Stocks","Camels","2021","FAO TIER 1","57"
"Emissions from Livestock","Tajikistan","Stocks","Cattle, dairy","2021","FAO TIER 1","1070695"
"Emissions from Livestock","Tajikistan","Stocks","Cattle, non-dairy","2021","FAO TIER 1","1292454"
"Emissions from Livestock","Tajikistan","Stocks","Chickens, broilers","2021","FAO TIER 1","17424657"
"Emissions from Livestock","Tajikistan","Stocks","Chickens, layers","2021","FAO TIER 1","3500000"
"Emissions from Livestock","Tajikistan","Stocks","Goats","2021","FAO TIER 1","2044929"
"Emissions from Livestock","Tajikistan","Stocks","Horses","2021","FAO TIER 1","82573"
"Emissions from Livestock","Tajikistan","Stocks","Sheep","2021","FAO TIER 1","4051602"
"Emissions from Livestock","Tajikistan","Stocks","Swine, breeding","2021","FAO TIER 1","11"
"Emissions from Livestock","Tajikistan","Stocks","Swine, market","2021","FAO TIER 1","99"
"Emissions from Livestock","Thailand","Stocks","Asses","2021","FAO TIER 1","29"
"Emissions from Livestock","Thailand","Stocks","Buffalo","2021","FAO TIER 1","748484"
"Emissions from Livestock","Thailand","Stocks","Cattle, dairy","2021","FAO TIER 1","220000"
"Emissions from Livestock","Thailand","Stocks","Cattle, non-dairy","2021","FAO TIER 1","4407914"
"Emissions from Livestock","Thailand","Stocks","Chickens, broilers","2021","FAO TIER 1","193132584"
"Emissions from Livestock","Thailand","Stocks","Chickens, layers","2021","FAO TIER 1","95833406"
"Emissions from Livestock","Thailand","Stocks","Ducks","2021","FAO TIER 1","14597644"
"Emissions from Livestock","Thailand","Stocks","Goats","2021","FAO TIER 1","488883"
"Emissions from Livestock","Thailand","Stocks","Horses","2021","FAO TIER 1","7847"
"Emissions from Livestock","Thailand","Stocks","Mules and hinnies","2021","FAO TIER 1","51"
"Emissions from Livestock","Thailand","Stocks","Sheep","2021","FAO TIER 1","41906"
"Emissions from Livestock","Thailand","Stocks","Swine, breeding","2021","FAO TIER 1","774388"
"Emissions from Livestock","Thailand","Stocks","Swine, market","2021","FAO TIER 1","6969488"
"Emissions from Livestock","Timor-Leste","Stocks","Buffalo","2021","FAO TIER 1","126410"
"Emissions from Livestock","Timor-Leste","Stocks","Cattle, dairy","2021","FAO TIER 1","20729"
"Emissions from Livestock","Timor-Leste","Stocks","Cattle, non-dairy","2021","FAO TIER 1","202164"
"Emissions from Livestock","Timor-Leste","Stocks","Chickens, broilers","2021","FAO TIER 1","707823"
"Emissions from Livestock","Timor-Leste","Stocks","Chickens, layers","2021","FAO TIER 1","148000"
"Emissions from Livestock","Timor-Leste","Stocks","Goats","2021","FAO TIER 1","205801"
"Emissions from Livestock","Timor-Leste","Stocks","Horses","2021","FAO TIER 1","45054"
"Emissions from Livestock","Timor-Leste","Stocks","Sheep","2021","FAO TIER 1","38628"
"Emissions from Livestock","Timor-Leste","Stocks","Swine, breeding","2021","FAO TIER 1","24663"
"Emissions from Livestock","Timor-Leste","Stocks","Swine, market","2021","FAO TIER 1","221966"
"Emissions from Livestock","Togo","Stocks","Asses","2021","FAO TIER 1","3491"
"Emissions from Livestock","Togo","Stocks","Cattle, dairy","2021","FAO TIER 1","64834"
"Emissions from Livestock","Togo","Stocks","Cattle, non-dairy","2021","FAO TIER 1","390922"
"Emissions from Livestock","Togo","Stocks","Chickens, broilers","2021","FAO TIER 1","25565014"
"Emissions from Livestock","Togo","Stocks","Chickens, layers","2021","FAO TIER 1","2516368"
"Emissions from Livestock","Togo","Stocks","Goats","2021","FAO TIER 1","4481910"
"Emissions from Livestock","Togo","Stocks","Horses","2021","FAO TIER 1","2072"
"Emissions from Livestock","Togo","Stocks","Sheep","2021","FAO TIER 1","1656820"
"Emissions from Livestock","Togo","Stocks","Swine, breeding","2021","FAO TIER 1","113996"
"Emissions from Livestock","Togo","Stocks","Swine, market","2021","FAO TIER 1","1025966"
"Emissions from Livestock","Tokelau","Stocks","Chickens, broilers","2021","FAO TIER 1","2871"
"Emissions from Livestock","Tokelau","Stocks","Chickens, layers","2021","FAO TIER 1","2130"
"Emissions from Livestock","Tokelau","Stocks","Swine, breeding","2021","FAO TIER 1","300"
"Emissions from Livestock","Tokelau","Stocks","Swine, market","2021","FAO TIER 1","2700"
"Emissions from Livestock","Tonga","Stocks","Cattle, dairy","2021","FAO TIER 1","207"
"Emissions from Livestock","Tonga","Stocks","Cattle, non-dairy","2021","FAO TIER 1","11978"
"Emissions from Livestock","Tonga","Stocks","Chickens, broilers","2021","FAO TIER 1","264432"
"Emissions from Livestock","Tonga","Stocks","Chickens, layers","2021","FAO TIER 1","79335"
"Emissions from Livestock","Tonga","Stocks","Goats","2021","FAO TIER 1","14326"
"Emissions from Livestock","Tonga","Stocks","Horses","2021","FAO TIER 1","11820"
"Emissions from Livestock","Tonga","Stocks","Swine, breeding","2021","FAO TIER 1","8509"
"Emissions from Livestock","Tonga","Stocks","Swine, market","2021","FAO TIER 1","76582"
"Emissions from Livestock","Trinidad and Tobago","Stocks","Asses","2021","FAO TIER 1","2310"
"Emissions from Livestock","Trinidad and Tobago","Stocks","Buffalo","2021","FAO TIER 1","6279"
